time,,interface,state,bytes_in,bytes_out,rx_dupe,rx_ooo,re-tx,rtt_avg,rcvsize,tx_win,tc_class,tc_mgt,cc_algo,P,C,R,W,arch,
07:11:31.306986,freerdp-shadow-.30406,,,540,34933,0,0,0,,,,,,,,,,,,
07:11:31.306755,tcp4 127.0.0.1:3390<->*:*,lo0,Listen,,,,,,,,,,-,cubic,-,-,-,-,so,
07:11:31.306931,tcp4 127.0.0.1:3390<->127.0.0.1:60723,lo0,Established,540,34933,0,0,0,1.22 ms,373501,510592,BE,-,cubic,-,-,-,-,so,
07:11:31.307095,sshd.30439,,,38761,53216,0,0,0,,,,,,,,,,,,
07:11:31.306814,tcp4 192.168.50.75:22<->172.59.27.90:31669,en0,Established,3828,52676,0,0,0,90.44 ms,131072,4717568,BE,-,cubic,-,-,-,-,so,
07:11:31.306872,tcp4 127.0.0.1:60723<->127.0.0.1:3390,lo0,Established,34933,540,0,0,0,1.66 ms,510592,373440,BE,-,cubic,-,-,-,-,so,
time,,interface,state,bytes_in,bytes_out,rx_dupe,rx_ooo,re-tx,rtt_avg,rcvsize,tx_win,tc_class,tc_mgt,cc_algo,P,C,R,W,arch,
07:11:32.307667,freerdp-shadow-.30406,,,70,120227,0,0,0,,,,,,,,,,,,
07:11:32.307420,tcp4 127.0.0.1:3390<->*:*,lo0,Listen,,,,,,,,,,-,cubic,-,-,-,-,so,
07:11:32.307607,tcp4 127.0.0.1:3390<->127.0.0.1:60723,lo0,Established,70,120227,0,0,0,2.19 ms,373431,390336,BE,-,cubic,-,-,-,-,so,
07:11:32.307716,sshd.30439,,,121067,128070,0,0,0,,,,,,,,,,,,
07:11:32.307482,tcp4 192.168.50.75:22<->172.59.27.90:31669,en0,Established,840,128000,0,0,0,87.53 ms,131072,4717568,BE,-,cubic,-,-,-,-,so,
07:11:32.307547,tcp4 127.0.0.1:60723<->127.0.0.1:3390,lo0,Established,120227,70,0,0,0,1.47 ms,390365,373376,BE,-,cubic,-,-,-,-,so,
time,,interface,state,bytes_in,bytes_out,rx_dupe,rx_ooo,re-tx,rtt_avg,rcvsize,tx_win,tc_class,tc_mgt,cc_algo,P,C,R,W,arch,
07:11:33.308218,freerdp-shadow-.30406,,,0,153238,0,0,0,,,,,,,,,,,,
07:11:33.307984,tcp4 127.0.0.1:3390<->*:*,lo0,Listen,,,,,,,,,,-,cubic,-,-,-,-,so,
07:11:33.308162,tcp4 127.0.0.1:3390<->127.0.0.1:60723,lo0,Established,0,153238,0,0,0,1.22 ms,373431,498432,BE,-,cubic,-,-,-,-,so,
07:11:33.308264,sshd.30439,,,153706,156832,0,0,0,,,,,,,,,,,,
07:11:33.308044,tcp4 192.168.50.75:22<->172.59.27.90:31669,en0,Established,468,156832,0,0,0,85.06 ms,131072,4717568,BE,-,cubic,-,-,-,-,so,
07:11:33.308103,tcp4 127.0.0.1:60723<->127.0.0.1:3390,lo0,Established,153238,0,0,0,0,1.47 ms,498439,373376,BE,-,cubic,-,-,-,-,so,
time,,interface,state,bytes_in,bytes_out,rx_dupe,rx_ooo,re-tx,rtt_avg,rcvsize,tx_win,tc_class,tc_mgt,cc_algo,P,C,R,W,arch,
07:11:34.307243,freerdp-shadow-.30406,,,0,153280,0,0,0,,,,,,,,,,,,
07:11:34.307005,tcp4 127.0.0.1:3390<->*:*,lo0,Listen,,,,,,,,,,-,cubic,-,-,-,-,so,
07:11:34.307184,tcp4 127.0.0.1:3390<->127.0.0.1:60723,lo0,Established,0,153280,0,0,0,1.22 ms,373431,345152,BE,-,cubic,-,-,-,-,so,
07:11:34.307367,sshd.30439,,,153748,157080,0,0,0,,,,,,,,,,,,
07:11:34.307065,tcp4 192.168.50.75:22<->172.59.27.90:31669,en0,Established,468,157080,0,0,0,81.59 ms,131072,4717568,BE,-,cubic,-,-,-,-,so,
07:11:34.307125,tcp4 127.0.0.1:60723<->127.0.0.1:3390,lo0,Established,153280,0,0,0,0,1.47 ms,345159,373376,BE,-,cubic,-,-,-,-,so,
time,,interface,state,bytes_in,bytes_out,rx_dupe,rx_ooo,re-tx,rtt_avg,rcvsize,tx_win,tc_class,tc_mgt,cc_algo,P,C,R,W,arch,
07:11:35.307433,freerdp-shadow-.30406,,,0,153092,0,0,0,,,,,,,,,,,,
07:11:35.307198,tcp4 127.0.0.1:3390<->*:*,lo0,Listen,,,,,,,,,,-,cubic,-,-,-,-,so,
07:11:35.307377,tcp4 127.0.0.1:3390<->127.0.0.1:60723,lo0,Established,0,153092,0,0,0,1.62 ms,373431,453376,BE,-,cubic,-,-,-,-,so,
07:11:35.307481,sshd.30439,,,153612,156872,0,0,0,,,,,,,,,,,,
07:11:35.307257,tcp4 192.168.50.75:22<->172.59.27.90:31669,en0,Established,520,156872,0,0,0,90.66 ms,131072,4717568,BE,-,cubic,-,-,-,-,so,
07:11:35.307318,tcp4 127.0.0.1:60723<->127.0.0.1:3390,lo0,Established,153092,0,0,0,0,1.47 ms,453379,373376,BE,-,cubic,-,-,-,-,so,
time,,interface,state,bytes_in,bytes_out,rx_dupe,rx_ooo,re-tx,rtt_avg,rcvsize,tx_win,tc_class,tc_mgt,cc_algo,P,C,R,W,arch,
07:11:36.307471,freerdp-shadow-.30406,,,0,154724,0,0,0,,,,,,,,,,,,
07:11:36.307244,tcp4 127.0.0.1:3390<->*:*,lo0,Listen,,,,,,,,,,-,cubic,-,-,-,-,so,
07:11:36.307416,tcp4 127.0.0.1:3390<->127.0.0.1:60723,lo0,Established,0,154724,0,0,0,1.22 ms,373431,298624,BE,-,cubic,-,-,-,-,so,
07:11:36.307517,sshd.30439,,,155192,156164,0,0,0,,,,,,,,,,,,
07:11:36.307302,tcp4 192.168.50.75:22<->172.59.27.90:31669,en0,Established,468,156164,0,0,0,87.19 ms,131072,4717568,BE,-,cubic,-,-,-,-,so,
07:11:36.307359,tcp4 127.0.0.1:60723<->127.0.0.1:3390,lo0,Established,154724,0,0,0,0,1.47 ms,298655,373376,BE,-,cubic,-,-,-,-,so,
time,,interface,state,bytes_in,bytes_out,rx_dupe,rx_ooo,re-tx,rtt_avg,rcvsize,tx_win,tc_class,tc_mgt,cc_algo,P,C,R,W,arch,
07:11:37.307404,freerdp-shadow-.30406,,,0,153065,0,0,0,,,,,,,,,,,,
07:11:37.307164,tcp4 127.0.0.1:3390<->*:*,lo0,Listen,,,,,,,,,,-,cubic,-,-,-,-,so,
07:11:37.307344,tcp4 127.0.0.1:3390<->127.0.0.1:60723,lo0,Established,0,153065,0,0,0,1.34 ms,373431,406848,BE,-,cubic,-,-,-,-,so,
07:11:37.307452,sshd.30439,,,153533,157560,0,0,0,,,,,,,,,,,,
07:11:37.307225,tcp4 192.168.50.75:22<->172.59.27.90:31669,en0,Established,468,157560,0,0,0,87.31 ms,131072,4717568,BE,-,cubic,-,-,-,-,so,
07:11:37.307285,tcp4 127.0.0.1:60723<->127.0.0.1:3390,lo0,Established,153065,0,0,0,0,1.47 ms,406902,373376,BE,-,cubic,-,-,-,-,so,
